method,game,seed,logdir,wandb_url,source,run_completed,is_partial,x_axis_frames,x_axis_agent_actions,score_type,score_mean,score_std,score_min,score_max,eval_episodes,timestamp,frames_target,agent_actions_target,protocol_compatible_with_reference,notes
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,188636.0,47159.0,episode_score,630.0,,630.0,630.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,190552.0,47638.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,193100.0,48275.0,episode_score,1030.0,,1030.0,1030.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,194528.0,48632.0,episode_score,330.0,,330.0,330.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,196756.0,49189.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,198520.0,49630.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,201592.0,50398.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,204088.0,51022.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,206004.0,51501.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,208140.0,52035.0,episode_score,490.0,,490.0,490.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,210528.0,52632.0,episode_score,560.0,,560.0,560.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,212260.0,53065.0,episode_score,500.0,,500.0,500.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,215180.0,53795.0,episode_score,750.0,,750.0,750.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,217336.0,54334.0,episode_score,450.0,,450.0,450.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,220144.0,55036.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,222356.0,55589.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,224068.0,56017.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,225956.0,56489.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,228876.0,57219.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,230656.0,57664.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,232124.0,58031.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,234164.0,58541.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,235548.0,58887.0,episode_score,350.0,,350.0,350.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,236952.0,59238.0,episode_score,300.0,,300.0,300.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,239500.0,59875.0,episode_score,700.0,,700.0,700.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,241884.0,60471.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,244296.0,61074.0,episode_score,580.0,,580.0,580.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,246208.0,61552.0,episode_score,610.0,,610.0,610.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,248440.0,62110.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,250172.0,62543.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,253344.0,63336.0,episode_score,620.0,,620.0,620.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,255604.0,63901.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,257860.0,64465.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,259616.0,64904.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,261484.0,65371.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,263908.0,65977.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,266024.0,66506.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,268404.0,67101.0,episode_score,620.0,,620.0,620.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,271124.0,67781.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,273824.0,68456.0,episode_score,1150.0,,1150.0,1150.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,276676.0,69169.0,episode_score,1140.0,,1140.0,1140.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,278768.0,69692.0,episode_score,590.0,,590.0,590.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,280844.0,70211.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,283460.0,70865.0,episode_score,1090.0,,1090.0,1090.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,285364.0,71341.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,288376.0,72094.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,290528.0,72632.0,episode_score,560.0,,560.0,560.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,293476.0,73369.0,episode_score,670.0,,670.0,670.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,295336.0,73834.0,episode_score,560.0,,560.0,560.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,297956.0,74489.0,episode_score,550.0,,550.0,550.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,301868.0,75467.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,304068.0,76017.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,306364.0,76591.0,episode_score,1090.0,,1090.0,1090.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,309072.0,77268.0,episode_score,660.0,,660.0,660.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,311076.0,77769.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,313368.0,78342.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,316100.0,79025.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,319508.0,79877.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,321280.0,80320.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,323524.0,80881.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,326324.0,81581.0,episode_score,690.0,,690.0,690.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,329028.0,82257.0,episode_score,630.0,,630.0,630.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,331108.0,82777.0,episode_score,530.0,,530.0,530.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,334832.0,83708.0,episode_score,640.0,,640.0,640.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,337888.0,84472.0,episode_score,740.0,,740.0,740.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,340132.0,85033.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,342396.0,85599.0,episode_score,460.0,,460.0,460.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,345996.0,86499.0,episode_score,800.0,,800.0,800.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,349140.0,87285.0,episode_score,1230.0,,1230.0,1230.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,351844.0,87961.0,episode_score,540.0,,540.0,540.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,354308.0,88577.0,episode_score,590.0,,590.0,590.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,357304.0,89326.0,episode_score,750.0,,750.0,750.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,360324.0,90081.0,episode_score,760.0,,760.0,760.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,363352.0,90838.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,365120.0,91280.0,episode_score,520.0,,520.0,520.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,367460.0,91865.0,episode_score,570.0,,570.0,570.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,369788.0,92447.0,episode_score,510.0,,510.0,510.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,372528.0,93132.0,episode_score,600.0,,600.0,600.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,375600.0,93900.0,episode_score,710.0,,710.0,710.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,378680.0,94670.0,episode_score,710.0,,710.0,710.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,381040.0,95260.0,episode_score,560.0,,560.0,560.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,383864.0,95966.0,episode_score,740.0,,740.0,740.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,386692.0,96673.0,episode_score,680.0,,680.0,680.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,389752.0,97438.0,episode_score,1160.0,,1160.0,1160.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,391252.0,97813.0,episode_score,480.0,,480.0,480.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,394636.0,98659.0,episode_score,790.0,,790.0,790.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,397764.0,99441.0,episode_score,1220.0,,1220.0,1220.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,400828.0,100207.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,404380.0,101095.0,episode_score,1060.0,,1060.0,1060.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,407580.0,101895.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,410108.0,102527.0,episode_score,700.0,,700.0,700.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,413380.0,103345.0,episode_score,690.0,,690.0,690.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,416520.0,104130.0,episode_score,670.0,,670.0,670.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,419344.0,104836.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,422672.0,105668.0,episode_score,700.0,,700.0,700.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,426212.0,106553.0,episode_score,770.0,,770.0,770.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,429696.0,107424.0,episode_score,680.0,,680.0,680.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,432424.0,108106.0,episode_score,700.0,,700.0,700.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,435492.0,108873.0,episode_score,760.0,,760.0,760.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,1,,,v16_official_reference_read_only,,,438808.0,109702.0,episode_score,720.0,,720.0,720.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,2344.0,586.0,episode_score,220.0,,220.0,220.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,4580.0,1145.0,episode_score,180.0,,180.0,180.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,8264.0,2066.0,episode_score,230.0,,230.0,230.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,11516.0,2879.0,episode_score,280.0,,280.0,280.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,13476.0,3369.0,episode_score,180.0,,180.0,180.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,17884.0,4471.0,episode_score,930.0,,930.0,930.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,20356.0,5089.0,episode_score,150.0,,150.0,150.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,22536.0,5634.0,episode_score,220.0,,220.0,220.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,25588.0,6397.0,episode_score,240.0,,240.0,240.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,28124.0,7031.0,episode_score,150.0,,150.0,150.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,30704.0,7676.0,episode_score,170.0,,170.0,170.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,33248.0,8312.0,episode_score,170.0,,170.0,170.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,36364.0,9091.0,episode_score,280.0,,280.0,280.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,38544.0,9636.0,episode_score,90.0,,90.0,90.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,41872.0,10468.0,episode_score,160.0,,160.0,160.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,44304.0,11076.0,episode_score,160.0,,160.0,160.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,46980.0,11745.0,episode_score,140.0,,140.0,140.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,48692.0,12173.0,episode_score,70.0,,70.0,70.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,51128.0,12782.0,episode_score,140.0,,140.0,140.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,53656.0,13414.0,episode_score,110.0,,110.0,110.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,56732.0,14183.0,episode_score,290.0,,290.0,290.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,59284.0,14821.0,episode_score,380.0,,380.0,380.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,61240.0,15310.0,episode_score,250.0,,250.0,250.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,63596.0,15899.0,episode_score,320.0,,320.0,320.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,67120.0,16780.0,episode_score,990.0,,990.0,990.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,69624.0,17406.0,episode_score,390.0,,390.0,390.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,71512.0,17878.0,episode_score,200.0,,200.0,200.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,73636.0,18409.0,episode_score,290.0,,290.0,290.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,76024.0,19006.0,episode_score,410.0,,410.0,410.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,78352.0,19588.0,episode_score,260.0,,260.0,260.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,80256.0,20064.0,episode_score,360.0,,360.0,360.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,83052.0,20763.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,85320.0,21330.0,episode_score,250.0,,250.0,250.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,86996.0,21749.0,episode_score,160.0,,160.0,160.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,89360.0,22340.0,episode_score,390.0,,390.0,390.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,92740.0,23185.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,95232.0,23808.0,episode_score,470.0,,470.0,470.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,98028.0,24507.0,episode_score,430.0,,430.0,430.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,101004.0,25251.0,episode_score,340.0,,340.0,340.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,104108.0,26027.0,episode_score,300.0,,300.0,300.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,106224.0,26556.0,episode_score,440.0,,440.0,440.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
dreamerv3_official_reference_v16,alien,2,,,v16_official_reference_read_only,,,109648.0,27412.0,episode_score,380.0,,380.0,380.0,1,,440000,110000,true,V16 read-only official DreamerV3 reference; single episode score
